Iteration,Loss,Train_acc,Test_acc
1,inf,0.5,0.3464203233256351
501,inf,0.5870528648306426,0.6674364896073903
1001,inf,0.664292497625831,0.6920708237105466
1501,inf,0.6125356125356125,0.6643571978444958
2001,66.03904857667567,0.7268122823678379,0.5789068514241724
2501,74.0886484521906,0.6422918645140867,0.472671285604311
3001,51.838595484566355,0.6984805318138652,0.6928406466512702
3501,36.21119914013084,0.7508705286483064,0.7066974595842956
4001,26.002563029509762,0.8219373219373219,0.7228637413394919
4501,34.84063394667603,0.7038619816397594,0.5157813702848345
5001,19.716703382168713,0.8352326685660019,0.6836027713625866
5501,17.444040130056152,0.8554922443811332,0.7444187836797537
6001,14.69036053412394,0.8724279835390947,0.7490377213240954
6501,14.370288688914144,0.8350743906299462,0.6566589684372595
7001,14.651375659977742,0.8220955998733777,0.745958429561201
7501,11.32866036309334,0.8624564735675847,0.6797536566589685
8001,9.609300922167758,0.8974358974358975,0.7451886066204773
8501,8.561145837978295,0.911522633744856,0.7444187836797537
9001,8.58743663900414,0.8841405508072174,0.7043879907621247
9501,7.9377977242233335,0.8998100664767331,0.7575057736720554
10001,7.1337339846801235,0.9061411839189617,0.7551963048498845
10501,6.996377707533299,0.8956948401392846,0.7567359507313318
11001,5.967586345417864,0.9309908198797088,0.76058506543495
11501,5.805544546016268,0.9142133586578031,0.7267128560431101
12001,9.860165955981232,0.7458056346945235,0.5134719014626636
12501,4.912391831244586,0.9357391579613802,0.7590454195535027
13001,7.012265749887113,0.7880658436213992,0.7336412625096228
13501,16.122886698064647,0.5590376701487813,0.3972286374133949
14001,5.670817312679,0.846786957898069,0.6351039260969977
14501,4.36099472524403,0.9061411839189617,0.6905311778290993
15001,3.7688120793589763,0.9390629946185501,0.7729022324865281
15501,3.372720046081111,0.9537828426717315,0.7613548883756736
16001,3.297323065527092,0.950775561886673,0.7613548883756736
16501,3.153544538460519,0.9495093383982273,0.7759815242494227
17001,2.8937391615284715,0.9577397910731245,0.7705927636643572
17501,3.1538219899766524,0.9208610319721431,0.7675134719014627
18001,4.0532078057266485,0.8399810066476733,0.6143187066974596
18501,3.2576055860880517,0.8903133903133903,0.6558891454965358
19001,2.447093288613849,0.9639126305792972,0.7744418783679754
19501,2.4004087231020605,0.9590060145615701,0.7798306389530408
20001,2.2320850425392824,0.966286799620133,0.7721324095458044
20501,2.1328505965643183,0.9669199113643558,0.7682832948421863
21001,2.849802225019057,0.8736942070275404,0.7536566589684373
21501,2.0753073503288935,0.9547325102880658,0.7829099307159353
22001,2.3047243025942397,0.9138968027856916,0.6928406466512702
22501,1.8559623847133497,0.96786957898069,0.7721324095458044
23001,1.7407339593579656,0.9730927508705286,0.7767513471901463
23501,2.108938337424283,0.9153213042101931,0.6974595842956121
24001,1.9016081479539981,0.9218106995884774,0.7652040030792918
24501,1.5854934966367749,0.9723013611902501,0.7821401077752117
25001,1.4864892216617305,0.9767331433998101,0.7759815242494227
25501,1.996853854890762,0.8968027856916746,0.6812933025404158
26001,1.3987575861451367,0.976258309591643,0.7798306389530408
26501,1.405157671544047,0.9702437480215258,0.7882986913010007
27001,1.3239031171165951,0.9781576448243114,0.7736720554272517
27501,1.274432014025854,0.9798987021209243,0.7798306389530408
28001,1.2279272375543784,0.9819563152896487,0.7790608160123171
28501,1.2781357310753185,0.9602722380500158,0.7759815242494227
29001,1.1773536396460293,0.9764165875276987,0.7844495765973826
29501,1.63431412778117,0.880500158277936,0.7444187836797537
30001,1.1454130533515916,0.9628046850269073,0.7798306389530408
30501,1.0518516685442585,0.9824311490978158,0.7729022324865281
31001,1.0131335206643268,0.9838556505223172,0.7729022324865281
31501,1.1103292088842627,0.9548907882241215,0.729022324865281
32001,1.0450003241714396,0.9597974042418487,0.7775211701308699
32501,0.9321082722594458,0.9882874327318771,0.7813702848344881
33001,0.8998908695157877,0.9881291547958214,0.7875288683602771
