Iteration,Loss,Train_acc,Test_acc
1,inf,0.5,0.36846153846153845
501,inf,0.586212311557789,0.46692307692307694
1001,inf,0.6297110552763819,0.5123076923076924
1501,inf,0.6571922110552764,0.5346153846153846
2001,inf,0.7124685929648241,0.6915384615384615
2501,inf,0.6940954773869347,0.5430769230769231
3001,inf,0.7185929648241206,0.5738461538461539
3501,inf,0.7430904522613065,0.5930769230769231
4001,inf,0.7523555276381909,0.5946153846153847
4501,inf,0.8015075376884422,0.7153846153846154
5001,inf,0.7760678391959799,0.6207692307692307
5501,inf,0.7793655778894473,0.6123076923076923
6001,inf,0.8508165829145728,0.7246153846153847
6501,inf,0.8625942211055276,0.7315384615384616
7001,inf,0.8762562814070352,0.7407692307692307
7501,inf,0.8104585427135679,0.6553846153846153
8001,inf,0.8903894472361809,0.7430769230769231
8501,inf,0.8159547738693468,0.6384615384615384
9001,inf,0.8384108040201005,0.6592307692307692
9501,inf,0.8990263819095478,0.7492307692307693
10001,inf,0.8390389447236181,0.6546153846153846
10501,inf,0.9104899497487438,0.7538461538461538
11001,inf,0.917713567839196,0.7484615384615385
11501,inf,0.6652010050251256,0.47615384615384615
12001,inf,0.9265075376884422,0.7561538461538462
12501,inf,0.8209798994974874,0.7169230769230769
13001,inf,0.9309045226130653,0.7523076923076923
13501,inf,0.929962311557789,0.7553846153846154
14001,inf,0.9285489949748744,0.7507692307692307
14501,inf,0.8497173366834171,0.7253846153846154
15001,inf,0.9407977386934674,0.76
15501,inf,0.8470477386934674,0.7276923076923076
16001,inf,0.8495603015075377,0.7292307692307692
16501,inf,0.9456658291457286,0.76
17001,inf,0.8547424623115578,0.7330769230769231
17501,inf,0.9348304020100503,0.7407692307692307
18001,inf,0.8808103015075377,0.7415384615384616
18501,inf,0.9448806532663316,0.7638461538461538
19001,inf,0.945822864321608,0.7553846153846154
19501,inf,0.948178391959799,0.7615384615384615
20001,inf,0.9459798994974874,0.7661538461538462
20501,inf,0.9524183417085427,0.7746153846153846
21001,inf,0.9582286432160804,0.7853846153846153
21501,inf,0.8869346733668342,0.7346153846153847
22001,inf,0.884108040201005,0.7292307692307692
22501,inf,0.9563442211055276,0.7692307692307693
23001,inf,0.959641959798995,0.7630769230769231
23501,inf,0.9618404522613065,0.7684615384615384
24001,inf,0.9092336683417085,0.7415384615384616
24501,inf,0.9621545226130653,0.77
25001,inf,0.9657663316582915,0.7738461538461539
25501,inf,0.9654522613065326,0.7669230769230769
26001,inf,0.9632537688442211,0.7623076923076924
26501,inf,0.9075062814070352,0.7476923076923077
27001,inf,0.9734610552763819,0.7692307692307693
27501,inf,0.9751884422110553,0.7723076923076924
28001,inf,0.9773869346733668,0.7807692307692308
28501,inf,0.9764447236180904,0.7823076923076923
29001,inf,0.977858040201005,0.7830769230769231
29501,inf,0.8699748743718593,0.7192307692307692
30001,inf,0.9777010050251256,0.7861538461538462
30501,inf,0.9800565326633166,0.7884615384615384
31001,inf,0.9340452261306532,0.7592307692307693
31501,inf,0.9395414572864321,0.7615384615384615
32001,inf,0.9599560301507538,0.7430769230769231
32501,inf,0.9616834170854272,0.7438461538461538
33001,inf,0.9792713567839196,0.7923076923076923
