Iteration,Loss,Train_acc,Test_acc
1,inf,0.5323854660347551,0.5111624326404927
501,2.5190108245506084,0.7023696682464455,0.6728252501924558
1001,0.9392849320616666,0.7135860979462875,0.7005388760585065
1501,0.8339314167499694,0.6766192733017378,0.6497305619707467
2001,0.8148203758530921,0.6985781990521327,0.6951501154734411
2501,0.7475393351780999,0.6584518167456556,0.6235565819861432
3001,0.5780159215980105,0.7285939968404423,0.7097767513471901
3501,0.6362149275949723,0.6590837282780411,0.7005388760585065
4001,0.6551282862686468,0.6804107424960506,0.6705157813702848
4501,0.5852937142606155,0.7033175355450237,0.6882217090069284
5001,0.5652890016810282,0.7252764612954187,0.7105465742879138
5501,0.6065503619757563,0.6903633491311216,0.6820631254811393
6001,0.5629778348263695,0.7213270142180095,0.7236335642802155
6501,0.6049686666696972,0.7208530805687203,0.6766743648960739
7001,0.589475810817107,0.714218009478673,0.7328714395688991
7501,0.5556236709694109,0.7227488151658767,0.729022324865281
8001,0.5734196427402082,0.708214849921011,0.6666666666666666
8501,0.5883837242420801,0.7056872037914692,0.674364896073903
9001,0.5604908642895975,0.7265402843601896,0.6951501154734411
9501,0.5632628558800213,0.7121642969984202,0.737490377213241
10001,0.6222462507400921,0.6714060031595577,0.674364896073903
10501,0.568693570125345,0.7132701421800948,0.7297921478060047
11001,0.5514235210636705,0.7248025276461295,0.7405696689761355
11501,0.5467076778101174,0.7311216429699842,0.7251732101616628
12001,0.5787795876642001,0.7063191153238546,0.6959199384141648
12501,0.5537140698695645,0.7186413902053712,0.7113163972286374
13001,0.5485596305683885,0.7222748815165877,0.7020785219399538
13501,0.5442440352761655,0.735387045813586,0.7236335642802155
14001,0.5747049909056656,0.7126382306477094,0.7228637413394919
14501,0.5688743939286391,0.7268562401263823,0.6997690531177829
15001,0.5523241837294678,0.7273301737756714,0.7236335642802155
15501,0.5997139685563376,0.6998420221169036,0.6889915319476521
16001,0.5579858753223282,0.7255924170616114,0.6905311778290993
16501,0.5509896438286265,0.7229067930489731,0.7097767513471901
17001,0.5451052225482601,0.7330173775671406,0.7244033872209392
17501,0.5496047246219937,0.7355450236966825,0.7228637413394919
18001,0.551528202954368,0.7298578199052133,0.7213240954580447
18501,0.5458084120616107,0.7300157977883096,0.6982294072363356
19001,0.5611774426829772,0.7213270142180095,0.7005388760585065
19501,0.54490972530819,0.7292259083728279,0.7190146266358738
20001,0.5453488663660891,0.728436018957346,0.6920708237105466
20501,0.5421893131888113,0.7322274881516587,0.7159353348729792
21001,0.5578991155084442,0.7203791469194313,0.7197844495765974
21501,0.5502574170788939,0.7315955766192733,0.7259430331023865
22001,0.5376554281393765,0.7342812006319115,0.7159353348729792
22501,0.548050459313689,0.7404423380726698,0.7220939183987682
23001,0.5423041055689357,0.7308056872037915,0.7220939183987682
23501,0.5434281083555885,0.7312796208530805,0.7213240954580447
24001,0.5377618986841967,0.7338072669826224,0.7128560431100847
24501,0.5551789284331875,0.7270142180094786,0.7305619707467282
25001,0.5418633516145679,0.7333333333333333,0.7174749807544265
25501,0.5595855370194732,0.7225908372827804,0.7120862201693611
26001,0.5420491883683594,0.7368088467614534,0.7174749807544265
26501,0.5455173468539734,0.7328593996840442,0.7151655119322555
27001,0.5458275337895523,0.7244865718799368,0.7297921478060047
27501,0.5451205647637561,0.7279620853080568,0.6989992301770592
28001,0.5483597860389078,0.7304897314375988,0.7066974595842956
28501,0.536193396622339,0.7345971563981043,0.7228637413394919
29001,0.5426054214872004,0.7315955766192733,0.7236335642802155
29501,0.5548652016007288,0.7187993680884676,0.7313317936874519
30001,0.5464404068380424,0.7312796208530805,0.7020785219399538
30501,0.5485182756665996,0.7266982622432859,0.7013086989992302
31001,0.5387242526050743,0.7311216429699842,0.7236335642802155
31501,0.5470274177529123,0.7208530805687203,0.7097767513471901
32001,0.5415877785507553,0.7323854660347552,0.7259430331023865
32501,0.5430286209415223,0.7304897314375988,0.7236335642802155
33001,0.5357615823762383,0.7369668246445498,0.737490377213241
33501,0.5380279894699546,0.7325434439178515,0.7205542725173211
34001,0.534818496958355,0.7375987361769353,0.7097767513471901
34501,0.541822736284707,0.7273301737756714,0.7344110854503464
35001,0.5357257798168586,0.731437598736177,0.7151655119322555
35501,0.5387512393532661,0.7265402843601896,0.7097767513471901
36001,0.5353161749503507,0.7339652448657188,0.7213240954580447
36501,0.5380486643579485,0.731437598736177,0.7036181678214011
37001,0.5382925690688051,0.7374407582938388,0.7328714395688991
37501,0.5403296777096951,0.7394944707740916,0.7213240954580447
38001,0.5354446412431705,0.7420221169036335,0.7190146266358738
38501,0.5386419909732865,0.7320695102685624,0.7367205542725174
39001,0.542940158914422,0.7334913112164297,0.7151655119322555
39501,0.5439008083258378,0.722432859399684,0.7097767513471901
40001,0.5512504374134438,0.7317535545023697,0.7174749807544265
40501,0.5352712204128629,0.739652448657188,0.7205542725173211
41001,0.5400855776454063,0.7328593996840442,0.7143956889915319
41501,0.5458516081489044,0.7309636650868878,0.7213240954580447
42001,0.5327280867839673,0.738388625592417,0.7236335642802155
42501,0.5348600754034981,0.7391785150078989,0.7313317936874519
43001,0.5377499272830838,0.7345971563981043,0.7244033872209392
43501,0.5370851858089466,0.7292259083728279,0.7197844495765974
44001,0.5461199882837192,0.730173775671406,0.7167051578137028
44501,0.5376847048514733,0.7331753554502369,0.7105465742879138
45001,0.5324415761572333,0.7371248025276461,0.7305619707467282
45501,0.541702339757376,0.7311216429699842,0.729022324865281
46001,0.5451257004933788,0.7276461295418641,0.7013086989992302
46501,0.5348513132603204,0.7323854660347552,0.7244033872209392
47001,0.537160797465711,0.734913112164297,0.7244033872209392
47501,0.5372622404576787,0.7361769352290679,0.7105465742879138
48001,0.5438070028885673,0.7327014218009479,0.7297921478060047
48501,0.5414665650257633,0.7339652448657188,0.7190146266358738
49001,0.5357740361783976,0.7368088467614534,0.7382602001539645
49501,0.5349819822418742,0.7360189573459716,0.7159353348729792
50001,0.5320811742246071,0.7363349131121643,0.7220939183987682
50501,0.537243431323086,0.7385466034755134,0.7259430331023865
51001,0.5379462804005157,0.7334913112164297,0.7259430331023865
51501,0.5357794077017085,0.7308056872037915,0.7282525019245574
52001,0.538109608367318,0.7357030015797789,0.7344110854503464
52501,0.5351009670371272,0.7334913112164297,0.7190146266358738
53001,0.5336046529419336,0.734913112164297,0.7174749807544265
53501,0.5381474824560758,0.7339652448657188,0.7190146266358738
54001,0.533416629810145,0.7333333333333333,0.7182448036951501
54501,0.5326133076164258,0.7388625592417062,0.7421093148575828
55001,0.5326128649085512,0.740916271721959,0.7228637413394919
55501,0.5362199558225201,0.7368088467614534,0.7190146266358738
56001,0.5359460805373137,0.7341232227488151,0.7344110854503464
56501,0.5439349538226638,0.7300157977883096,0.7251732101616628
57001,0.5452406033079099,0.728909952606635,0.7274826789838337
57501,0.5376145698840652,0.7338072669826224,0.7313317936874519
58001,0.531586108684907,0.7363349131121643,0.7228637413394919
58501,0.5330809186713452,0.7360189573459716,0.7305619707467282
59001,0.5348492154066772,0.7341232227488151,0.7220939183987682
59501,0.5321397308646837,0.7390205371248025,0.7282525019245574
60001,0.5335320431011352,0.7342812006319115,0.7259430331023865
