Iteration,Loss,Train_acc,Test_acc
1,347.0176071227938,0.44654088050314467,0.45615384615384613
501,0.6844805407044254,0.7333333333333333,0.6861538461538461
1001,0.6393451884751412,0.7367924528301887,0.6807692307692308
1501,0.6291486740863329,0.7415094339622641,0.7
2001,0.624337917285135,0.7470125786163522,0.7215384615384616
2501,0.6189450247618207,0.7463836477987421,0.7015384615384616
3001,0.6183329528899028,0.7427672955974842,0.6807692307692308
3501,0.6279196175925775,0.7418238993710692,0.7038461538461539
4001,0.6110604646231375,0.7492138364779874,0.7138461538461538
4501,0.6402211108027787,0.7361635220125786,0.7307692307692307
5001,0.6144582342949145,0.7454402515723271,0.7069230769230769
5501,0.6279072485362025,0.7389937106918238,0.7115384615384616
6001,0.6125463167911217,0.7466981132075472,0.7215384615384616
6501,0.6194711401545533,0.7468553459119497,0.6984615384615385
7001,0.6071777906020774,0.7562893081761006,0.7161538461538461
7501,0.6069253752128817,0.7526729559748427,0.6992307692307692
8001,0.6107652110897822,0.7537735849056604,0.71
8501,0.6075921343084956,0.7476415094339622,0.693076923076923
9001,0.6153930712032805,0.7419811320754717,0.7046153846153846
9501,0.6074982602899421,0.7493710691823899,0.6984615384615385
10001,0.6063492332530043,0.7437106918238994,0.71
10501,0.6066863798283494,0.75,0.7146153846153847
11001,0.6081834923921183,0.7498427672955975,0.7223076923076923
11501,0.6072244970859723,0.7488993710691824,0.7169230769230769
12001,0.6054017383703519,0.7474842767295597,0.7092307692307692
12501,0.6063073331499929,0.7490566037735849,0.7084615384615385
13001,0.6072202606665612,0.7507861635220126,0.7115384615384616
13501,0.6117804463968209,0.7529874213836478,0.7207692307692307
14001,0.6068028220592917,0.7476415094339622,0.7076923076923077
14501,0.6066689993304276,0.7446540880503144,0.7053846153846154
15001,0.60606473681878,0.7466981132075472,0.7061538461538461
15501,0.6098474323593599,0.7454402515723271,0.6961538461538461
16001,0.6079769244007859,0.7470125786163522,0.72
16501,0.6061112504044344,0.7482704402515723,0.7084615384615385
17001,0.6064034724848931,0.7419811320754717,0.71
17501,0.6089047147060892,0.745125786163522,0.703076923076923
18001,0.6063922607481365,0.7482704402515723,0.7015384615384616
18501,0.6107517730267724,0.7455974842767296,0.693076923076923
19001,0.6063260131924227,0.7490566037735849,0.7138461538461538
19501,0.6056463835989481,0.7492138364779874,0.7115384615384616
20001,0.6046621914108229,0.7481132075471698,0.7123076923076923
20501,0.6055712456192338,0.7487421383647799,0.7084615384615385
21001,0.6100454409400828,0.7485849056603774,0.7207692307692307
21501,0.6116400644809926,0.7463836477987421,0.7223076923076923
22001,0.6056865185627848,0.7509433962264151,0.7230769230769231
22501,0.6059210621067007,0.7482704402515723,0.7146153846153847
23001,0.6062279077411306,0.7490566037735849,0.7169230769230769
23501,0.6055801600813702,0.75,0.7076923076923077
24001,0.6045360438904452,0.7514150943396226,0.7084615384615385
24501,0.6067510356417138,0.7553459119496856,0.7076923076923077
25001,0.6107164426648292,0.7512578616352201,0.7146153846153847
25501,0.608569716336312,0.7540880503144655,0.71
26001,0.6056546834982487,0.7493710691823899,0.7161538461538461
26501,0.6054935276690504,0.7522012578616353,0.7161538461538461
27001,0.607139191577191,0.7517295597484277,0.7053846153846154
27501,0.6056369808842168,0.7526729559748427,0.7061538461538461
28001,0.6056090362773277,0.7529874213836478,0.7069230769230769
28501,0.6057270099417638,0.7520440251572327,0.7092307692307692
29001,0.6072383913607025,0.7514150943396226,0.713076923076923
29501,0.6064457504577057,0.7531446540880503,0.7138461538461538
30001,0.6066658145780597,0.7522012578616353,0.7061538461538461
30501,0.6056488376589915,0.7517295597484277,0.7061538461538461
31001,0.6062658240844347,0.7504716981132076,0.7069230769230769
31501,0.6044889143116964,0.7512578616352201,0.71
32001,0.6064409096577795,0.7488993710691824,0.7061538461538461
32501,0.6044588069281412,0.7496855345911949,0.71
33001,0.6046856795025023,0.7484276729559748,0.7084615384615385
33501,0.6057818573528654,0.7466981132075472,0.7107692307692308
34001,0.6070740012483391,0.7481132075471698,0.7015384615384616
34501,0.6083756917766051,0.7465408805031446,0.7
35001,0.6059712581626894,0.7492138364779874,0.7061538461538461
35501,0.6046378356351446,0.7487421383647799,0.7115384615384616
36001,0.6055928406994789,0.7482704402515723,0.7115384615384616
36501,0.6052799382695954,0.7477987421383647,0.713076923076923
37001,0.6055122470438717,0.7479559748427673,0.7138461538461538
37501,0.6044226339960183,0.7484276729559748,0.7153846153846154
38001,0.60528864100434,0.7470125786163522,0.713076923076923
38501,0.6042396674244802,0.7488993710691824,0.7123076923076923
39001,0.6043567991442858,0.7466981132075472,0.7115384615384616
39501,0.6045576573937842,0.7454402515723271,0.7061538461538461
40001,0.6047180692777406,0.7466981132075472,0.7046153846153846
40501,0.6050876852168391,0.7482704402515723,0.7069230769230769
41001,0.6042935683158064,0.7482704402515723,0.7053846153846154
41501,0.6046153750814978,0.7493710691823899,0.7015384615384616
42001,0.6043400220220958,0.7466981132075472,0.7023076923076923
42501,0.6041791567238689,0.7474842767295597,0.7046153846153846
43001,0.6052866034551942,0.7493710691823899,0.696923076923077
43501,0.6042563567264674,0.7488993710691824,0.7046153846153846
44001,0.6040863050709444,0.7479559748427673,0.7092307692307692
44501,0.6044092418445666,0.7462264150943396,0.7023076923076923
45001,0.6040991600775686,0.7481132075471698,0.7061538461538461
45501,0.6042745021894396,0.7487421383647799,0.7092307692307692
46001,0.6044082687167326,0.7466981132075472,0.7061538461538461
46501,0.6043978769347215,0.7468553459119497,0.7061538461538461
47001,0.6039028823863539,0.7479559748427673,0.7092307692307692
47501,0.6041291850938839,0.7485849056603774,0.71
48001,0.6052261259408843,0.7479559748427673,0.7023076923076923
48501,0.6043079478412515,0.7482704402515723,0.71
49001,0.604118711068996,0.7481132075471698,0.7092307692307692
49501,0.6043802069564905,0.7470125786163522,0.7092307692307692
50001,0.6043578567130655,0.7477987421383647,0.7084615384615385
50501,0.6038114965383222,0.7490566037735849,0.71
51001,0.6044708561368699,0.7484276729559748,0.7115384615384616
51501,0.6040446236943235,0.7501572327044025,0.7115384615384616
52001,0.6040758394400512,0.7496855345911949,0.7146153846153847
52501,0.6043869365941721,0.7482704402515723,0.7115384615384616
53001,0.6042936953515441,0.7495283018867924,0.71
53501,0.6042647335845349,0.7493710691823899,0.713076923076923
54001,0.604456977718474,0.7473270440251573,0.7123076923076923
54501,0.6046034026112843,0.7485849056603774,0.7153846153846154
55001,0.604647131345959,0.7509433962264151,0.7207692307692307
55501,0.6045431254692618,0.7488993710691824,0.7153846153846154
56001,0.6041182170077883,0.7488993710691824,0.7161538461538461
56501,0.6038816002152502,0.7498427672955975,0.7161538461538461
57001,0.6040124094426668,0.7490566037735849,0.7138461538461538
57501,0.6039907756094598,0.7498427672955975,0.7169230769230769
58001,0.6046201446408336,0.7492138364779874,0.7192307692307692
58501,0.6045955757734095,0.7515723270440252,0.7169230769230769
59001,0.6054733646879746,0.7484276729559748,0.7169230769230769
59501,0.6049007471879082,0.75,0.7123076923076923
60001,0.605642491361195,0.7487421383647799,0.7153846153846154
