Iteration,Loss,Train_acc,Test_acc
1,458.9431053295974,0.5894308943089431,0.6081601231716706
501,0.8005047310771856,0.7301438398999375,0.6943802925327175
1001,0.7698194685087372,0.6840212632895559,0.6497305619707467
1501,0.7579615491698294,0.6891807379612258,0.729022324865281
2001,0.6792439501832224,0.7182614133833646,0.6989992301770592
2501,0.7100290283343171,0.7152908067542214,0.6889915319476521
3001,0.6609128298772146,0.7312382739212008,0.7028483448806775
3501,0.6770238132999233,0.7137273295809882,0.7028483448806775
4001,0.6480770169352179,0.726078799249531,0.7205542725173211
4501,0.6575274855971784,0.7248280175109444,0.7136258660508084
5001,0.6471240110380656,0.726078799249531,0.7151655119322555
5501,0.6369570947147455,0.7295184490306441,0.7167051578137028
6001,0.6393370285566001,0.7303001876172608,0.7182448036951501
6501,0.6327728567757248,0.7338961851156973,0.7159353348729792
7001,0.6353197440338222,0.7324890556597874,0.7120862201693611
7501,0.6398599078644279,0.7345215759849906,0.7205542725173211
8001,0.6311615883290489,0.733270794246404,0.7143956889915319
8501,0.6401680409697856,0.7381175734834271,0.7136258660508084
9001,0.6353640248802708,0.7340525328330206,0.7167051578137028
9501,0.6324563959988474,0.7285803627267042,0.7059276366435719
10001,0.6239024470853987,0.741869918699187,0.7074672825250192
10501,0.6266225172490669,0.7326454033771107,0.7190146266358738
11001,0.6368145647093049,0.7321763602251408,0.7113163972286374
11501,0.6245963018009368,0.7331144465290806,0.7066974595842956
12001,0.6279462040377909,0.7338961851156973,0.7143956889915319
12501,0.6240606562322978,0.7367104440275172,0.7136258660508084
13001,0.6461966374979006,0.7254534083802376,0.7267128560431101
13501,0.6301676199677161,0.7367104440275172,0.7082371054657429
14001,0.6236990014927343,0.7393683552220137,0.7151655119322555
14501,0.6255497955762256,0.7437460913070669,0.7090069284064665
15001,0.6286859987692441,0.7420262664165104,0.7074672825250192
15501,0.628996883732092,0.7349906191369606,0.6989992301770592
16001,0.6269203251378244,0.7393683552220137,0.7151655119322555
16501,0.6291656089046233,0.7335834896810507,0.7174749807544265
17001,0.6263968433955888,0.7335834896810507,0.7120862201693611
17501,0.629214216909698,0.7388993120700438,0.7028483448806775
18001,0.6215871341898398,0.7367104440275172,0.7051578137028484
18501,0.6226823826536841,0.7376485303314572,0.7113163972286374
19001,0.6266855019751258,0.734208880550344,0.7167051578137028
19501,0.6233274031834407,0.7368667917448405,0.7174749807544265
20001,0.6265026471641806,0.7360850531582239,0.7182448036951501
20501,0.6246078969335003,0.7338961851156973,0.7028483448806775
21001,0.6238355840445583,0.733739837398374,0.7097767513471901
21501,0.6256032882160014,0.733270794246404,0.7066974595842956
22001,0.6234821756274461,0.7351469668542839,0.7090069284064665
22501,0.6233918280040983,0.7360850531582239,0.7113163972286374
23001,0.624256856285154,0.7417135709818636,0.7167051578137028
23501,0.6251699358112776,0.7424953095684803,0.7182448036951501
24001,0.6275704904758896,0.732801751094434,0.7105465742879138
24501,0.6282694372702056,0.734677923702314,0.7128560431100847
25001,0.6233988807665424,0.7431207004377736,0.7113163972286374
25501,0.6315702983754414,0.7431207004377736,0.7120862201693611
26001,0.6238247886370906,0.7384302689180738,0.7082371054657429
26501,0.6252890614800354,0.7385866166353972,0.6997690531177829
27001,0.623487218188225,0.7374921826141339,0.6951501154734411
27501,0.6261410963645874,0.734208880550344,0.7082371054657429
28001,0.6223872997474923,0.7363977485928705,0.7074672825250192
28501,0.6248623944189888,0.7390556597873671,0.7074672825250192
29001,0.6230101973164474,0.7421826141338337,0.7113163972286374
29501,0.6235961638674474,0.7368667917448405,0.7090069284064665
30001,0.6253654514677701,0.7371794871794872,0.7174749807544265
30501,0.6268737721425489,0.7326454033771107,0.7197844495765974
31001,0.6245870737815916,0.7374921826141339,0.7136258660508084
31501,0.6267048438621324,0.7376485303314572,0.7128560431100847
32001,0.6250615680103343,0.739524702939337,0.7159353348729792
