Iteration,Loss,Train_acc,Test_acc
1,inf,0.6427896725440806,0.6746153846153846
501,2.815351969592727,0.6862405541561712,0.7146153846153847
1001,1.3594137767009002,0.6960012594458438,0.6338461538461538
1501,1.2153645172790928,0.613507556675063,0.5684615384615385
2001,0.8262149102603319,0.6605793450881612,0.666923076923077
2501,0.7358828076365673,0.6875,0.6338461538461538
3001,0.623673918801437,0.7235516372795969,0.7269230769230769
3501,0.6858676385314117,0.7144206549118388,0.7269230769230769
4001,0.6543097840969773,0.6890743073047859,0.6623076923076923
4501,0.6552224941035051,0.6942695214105793,0.7161538461538461
5001,0.6358995185397105,0.6972607052896725,0.6815384615384615
5501,0.5705959426653369,0.7189861460957179,0.6953846153846154
6001,0.621133120675104,0.6849811083123426,0.6446153846153846
6501,0.6023934137774124,0.7155226700251889,0.7269230769230769
7001,0.5709454391088901,0.7248110831234257,0.7346153846153847
7501,0.5810568940717517,0.7252833753148614,0.7284615384615385
8001,0.5624933905249629,0.7311083123425692,0.7092307692307692
8501,0.6147814327214748,0.702455919395466,0.6630769230769231
9001,0.5601851477693631,0.7186712846347607,0.75
9501,0.5804473315602793,0.7304785894206549,0.71
10001,0.542361219656017,0.7344143576826196,0.7230769230769231
10501,0.571042283340284,0.7169395465994962,0.7315384615384616
11001,0.563196344210874,0.7197732997481109,0.7446153846153846
11501,0.5988247237210624,0.7128463476070529,0.7092307692307692
12001,0.5798508966013689,0.6950566750629723,0.7292307692307692
12501,0.5565088263046445,0.7348866498740554,0.7253846153846154
13001,0.5465285756074758,0.7226070528967254,0.7192307692307692
13501,0.5865183144620945,0.695528967254408,0.7361538461538462
14001,0.5477659056322941,0.7285894206549118,0.74
14501,0.560162995062878,0.7207178841309824,0.7338461538461538
15001,0.5483459598091937,0.7226070528967254,0.7515384615384615
15501,0.5707628425497067,0.7142632241813602,0.7369230769230769
16001,0.583689549826577,0.718198992443325,0.7
16501,0.5549801297661542,0.7317380352644837,0.7338461538461538
17001,0.5763761928721011,0.7175692695214105,0.6907692307692308
17501,0.5503415630841363,0.7366183879093199,0.7338461538461538
18001,0.5570524811200414,0.7260705289672544,0.7238461538461538
18501,0.5502520555299744,0.7246536523929471,0.7646153846153846
19001,0.5522445157812967,0.7260705289672544,0.7453846153846154
19501,0.5422817253594877,0.7347292191435768,0.7392307692307692
20001,0.5557144448456509,0.7325251889168766,0.7276923076923076
20501,0.5412513155472446,0.7328400503778337,0.7430769230769231
21001,0.5590784054703365,0.7273299748110831,0.7461538461538462
21501,0.5423761862719373,0.728904282115869,0.7484615384615385
22001,0.5469777288021493,0.7235516372795969,0.7623076923076924
22501,0.5392020485115565,0.735831234256927,0.7630769230769231
23001,0.5371865216443368,0.7339420654911839,0.7415384615384616
23501,0.5496636456201546,0.7353589420654912,0.7376923076923076
24001,0.5461740040366663,0.7340994962216625,0.7515384615384615
24501,0.5539095923310533,0.7270151133501259,0.7353846153846154
25001,0.5483779673162847,0.7230793450881612,0.7584615384615384
25501,0.5427230325982668,0.7279596977329975,0.7584615384615384
26001,0.5410897731273936,0.7328400503778337,0.7392307692307692
26501,0.5409593381741624,0.7320528967254408,0.7292307692307692
27001,0.5423063425363714,0.7293765743073047,0.7569230769230769
27501,0.5425415759215141,0.7331549118387909,0.7376923076923076
28001,0.5458843384296079,0.7300062972292192,0.7376923076923076
28501,0.5470642330224857,0.7295340050377834,0.7430769230769231
29001,0.5440430943622457,0.7326826196473551,0.7361538461538462
29501,0.5550836344358356,0.7197732997481109,0.7376923076923076
30001,0.5431791032104804,0.7347292191435768,0.7330769230769231
30501,0.5499238790829802,0.7306360201511335,0.7453846153846154
31001,0.53618072274771,0.7331549118387909,0.7369230769230769
31501,0.5498568997717175,0.7285894206549118,0.7523076923076923
32001,0.5489700437921654,0.7326826196473551,0.7192307692307692
32501,0.537853662332987,0.735831234256927,0.7338461538461538
33001,0.5413236969553193,0.7317380352644837,0.7546153846153846
33501,0.5538766161190318,0.7265428211586902,0.7538461538461538
34001,0.5448731171833855,0.7317380352644837,0.7469230769230769
34501,0.5446747962054602,0.7235516372795969,0.7576923076923077
35001,0.54093093900947,0.7331549118387909,0.7407692307692307
35501,0.5367626126593676,0.7318954659949622,0.7423076923076923
36001,0.5467358522923484,0.7246536523929471,0.7115384615384616
36501,0.5386110208994823,0.7353589420654912,0.7476923076923077
37001,0.535571021573768,0.735831234256927,0.7576923076923077
37501,0.5396336180596172,0.7359886649874056,0.7407692307692307
38001,0.5420121293852491,0.7325251889168766,0.7276923076923076
38501,0.5469679309368084,0.7326826196473551,0.7207692307692307
39001,0.5408402475535333,0.7344143576826196,0.7261538461538461
39501,0.5389975257346059,0.729691435768262,0.7623076923076924
40001,0.5470520303146722,0.7273299748110831,0.7646153846153846
40501,0.535434358847442,0.7396095717884131,0.7515384615384615
41001,0.5388928867886412,0.732367758186398,0.76
41501,0.5421434942077591,0.729691435768262,0.7484615384615385
42001,0.5408288441801783,0.7322103274559194,0.7369230769230769
42501,0.5400852114742292,0.7359886649874056,0.7592307692307693
43001,0.5419327374477989,0.7359886649874056,0.7415384615384616
43501,0.5400872742646792,0.7375629722921915,0.7415384615384616
44001,0.5416492348035814,0.7370906801007556,0.7415384615384616
44501,0.5472205154180424,0.7336272040302267,0.7315384615384616
45001,0.539566445040326,0.7386649874055415,0.7392307692307692
45501,0.5361516693216782,0.736933249370277,0.7538461538461538
46001,0.5370235712650973,0.7359886649874056,0.7530769230769231
46501,0.5376835177161019,0.7317380352644837,0.7307692307692307
47001,0.5399308693025728,0.7300062972292192,0.77
47501,0.5381854926074597,0.7352015113350125,0.7484615384615385
48001,0.5365933731951568,0.7347292191435768,0.7407692307692307
48501,0.5400180815566461,0.7298488664987406,0.7461538461538462
49001,0.5361132228249836,0.7372481108312342,0.7484615384615385
49501,0.538557738287958,0.7337846347607053,0.73
50001,0.5370537875444205,0.7312657430730478,0.7569230769230769
50501,0.5411407321983034,0.7307934508816121,0.7638461538461538
51001,0.5399860319813689,0.7270151133501259,0.7661538461538462
51501,0.535676912443472,0.735044080604534,0.7476923076923077
52001,0.5483917499311153,0.7300062972292192,0.7246153846153847
52501,0.536235114739754,0.7334697732997482,0.7476923076923077
53001,0.5355693262602275,0.7336272040302267,0.7507692307692307
53501,0.5345015162856107,0.7375629722921915,0.7546153846153846
54001,0.5376049162128879,0.7345717884130982,0.7561538461538462
54501,0.5442244511980192,0.7271725440806045,0.7407692307692307
55001,0.5358169547561317,0.7348866498740554,0.7453846153846154
55501,0.5411952849629588,0.7355163727959698,0.7576923076923077
56001,0.5446323983446426,0.7342569269521411,0.7315384615384616
56501,0.5483404557409192,0.735044080604534,0.73
57001,0.5434480514043263,0.7311083123425692,0.7561538461538462
57501,0.5376601972405158,0.7336272040302267,0.7461538461538462
58001,0.5375772388732636,0.7345717884130982,0.7330769230769231
58501,0.5392997647392684,0.7334697732997482,0.75
59001,0.5364874789401802,0.7381926952141058,0.7430769230769231
59501,0.5390224324946052,0.7347292191435768,0.7376923076923076
60001,0.5392956935883946,0.7315806045340051,0.7269230769230769
60501,0.5383097295453456,0.7322103274559194,0.7576923076923077
61001,0.5363093310989185,0.7375629722921915,0.7592307692307693
61501,0.5381532900495243,0.7347292191435768,0.7607692307692308
62001,0.5386173169214263,0.732367758186398,0.7492307692307693
62501,0.5422400341372721,0.7318954659949622,0.7346153846153847
63001,0.5370029260294643,0.7353589420654912,0.76
63501,0.5389555099127701,0.7339420654911839,0.7438461538461538
64001,0.5395298639538171,0.7318954659949622,0.7492307692307693
64501,0.5359521154016367,0.735044080604534,0.7476923076923077
65001,0.5412646080224653,0.7312657430730478,0.7546153846153846
65501,0.5386501416062635,0.736933249370277,0.7461538461538462
66001,0.5369382783179005,0.7359886649874056,0.7530769230769231
66501,0.538335816389962,0.7353589420654912,0.7492307692307693
67001,0.537935217904168,0.732367758186398,0.7515384615384615
67501,0.5390807226794107,0.7317380352644837,0.7476923076923077
68001,0.5386928195224192,0.7355163727959698,0.7515384615384615
68501,0.5369550597329017,0.7339420654911839,0.76
69001,0.5379798945908225,0.7320528967254408,0.7492307692307693
69501,0.5359674287542484,0.739294710327456,0.7561538461538462
70001,0.5453729928096007,0.7271725440806045,0.7323076923076923
70501,0.5355002251122514,0.7378778337531486,0.7653846153846153
71001,0.5360409662533003,0.7381926952141058,0.75
71501,0.541118960665389,0.7322103274559194,0.7353846153846154
72001,0.5383701537477313,0.7345717884130982,0.7538461538461538
72501,0.5359171045160007,0.7361460957178841,0.7315384615384616
73001,0.5351569568554919,0.7383501259445844,0.7507692307692307
73501,0.5358797908706275,0.7397670025188917,0.7415384615384616
74001,0.5353148961929254,0.7411838790931989,0.7492307692307693
74501,0.53806813454893,0.735831234256927,0.7330769230769231
75001,0.5384915194373506,0.735044080604534,0.73
75501,0.535105349658815,0.735831234256927,0.7446153846153846
76001,0.5388685680617936,0.7374055415617129,0.7392307692307692
76501,0.5362004060045773,0.7367758186397985,0.74
