Iteration,Loss,Train_acc,Test_acc
1,7029.083098704138,0.5,0.37538461538461537
501,12.091932575592654,0.67328125,0.5515384615384615
1001,4.919959185526082,0.68296875,0.6561538461538462
1501,3.0499879942023007,0.666875,0.61
2001,2.2163021955726068,0.71859375,0.62
2501,1.7390394438178762,0.724375,0.6046153846153847
3001,2.5593167384175946,0.65421875,0.7
3501,1.4430135897929866,0.70421875,0.68
4001,1.5995952373888604,0.67265625,0.5192307692307693
4501,1.0703674284513178,0.74234375,0.5915384615384616
5001,1.178791024831974,0.6984375,0.6846153846153846
5501,1.1600072575874203,0.71765625,0.6007692307692307
6001,1.0314186378004355,0.730625,0.6446153846153846
6501,1.044039742004884,0.718125,0.6976923076923077
7001,0.8933820891169175,0.73203125,0.666923076923077
7501,1.116135194069145,0.7021875,0.6507692307692308
8001,0.9213404240411065,0.74546875,0.6315384615384615
8501,0.8943814933105384,0.72359375,0.6984615384615385
9001,0.9513335283754797,0.71921875,0.676923076923077
9501,0.8165428412671467,0.7240625,0.6576923076923077
10001,0.7884180555869665,0.73953125,0.6738461538461539
10501,0.8275691609496034,0.74078125,0.6046153846153847
11001,0.8212780781880298,0.73734375,0.6515384615384615
11501,0.7506197831500251,0.7365625,0.7053846153846154
12001,0.7923129223817266,0.73359375,0.7061538461538461
12501,0.864303531523596,0.7021875,0.6592307692307692
13001,0.724561348731832,0.74125,0.6692307692307692
13501,0.7185458758663201,0.73390625,0.6630769230769231
14001,0.7343276146877468,0.7325,0.6446153846153846
14501,0.8319602923545807,0.74109375,0.5969230769230769
15001,0.7588976137306317,0.74375,0.6192307692307693
15501,0.7806863391110535,0.715625,0.6784615384615384
16001,0.6862446901432538,0.7546875,0.6715384615384615
16501,0.6404549602050433,0.7546875,0.6576923076923077
17001,0.7299248238656523,0.74171875,0.6138461538461538
17501,0.6860361099574698,0.7409375,0.6938461538461539
18001,0.7553974392364262,0.715625,0.6592307692307692
18501,0.7192733393060373,0.73015625,0.6753846153846154
19001,0.7815010071718433,0.70375,0.6730769230769231
19501,0.6369416172743723,0.7534375,0.6823076923076923
20001,0.6528714657858437,0.735,0.6823076923076923
20501,0.6954888330731175,0.71984375,0.6584615384615384
21001,0.644659396920863,0.74578125,0.6707692307692308
21501,0.7648074970225877,0.7225,0.6730769230769231
22001,0.6327236893630624,0.76265625,0.6884615384615385
22501,0.7074583087133257,0.73515625,0.6415384615384615
23001,0.6283299794188717,0.75171875,0.6915384615384615
23501,0.6180502504975889,0.76453125,0.6561538461538462
24001,0.6857934398962646,0.73921875,0.7053846153846154
24501,0.5893660465588085,0.76640625,0.68
25001,0.8208262514449876,0.6946875,0.6707692307692308
25501,0.7494958617818449,0.72875,0.6146153846153846
26001,0.5889760868999955,0.7675,0.676923076923077
26501,0.6159694589294042,0.7575,0.69
27001,0.6896443791391371,0.74578125,0.69
27501,0.6549884178952771,0.74125,0.7053846153846154
28001,0.6221257350218293,0.75875,0.6515384615384615
28501,0.6113218734332218,0.75625,0.6469230769230769
29001,0.6329875052954588,0.761875,0.6523076923076923
29501,0.5776507091139789,0.77046875,0.6484615384615384
30001,0.6234057247631597,0.75390625,0.6984615384615385
30501,0.6555200872116541,0.76,0.6561538461538462
31001,0.6168901838677481,0.7609375,0.6684615384615384
31501,0.5980445104357974,0.76328125,0.6907692307692308
32001,0.640003654440612,0.7646875,0.6492307692307693
32501,0.5954427183632497,0.7696875,0.7038461538461539
33001,0.5808446589285979,0.7746875,0.6853846153846154
33501,0.6216208559628665,0.75953125,0.6815384615384615
34001,0.5976348246643517,0.76125,0.7107692307692308
34501,0.5949380101796561,0.76078125,0.7061538461538461
35001,0.6103958540780076,0.7621875,0.7007692307692308
35501,0.5939991272625457,0.77421875,0.6646153846153846
36001,0.6397018137610975,0.753125,0.6884615384615385
36501,0.5534003123856194,0.77765625,0.6915384615384615
37001,0.5692480569402089,0.77375,0.6723076923076923
37501,0.6303812508265517,0.7503125,0.6146153846153846
38001,0.5658691678364209,0.7803125,0.6707692307692308
38501,0.5849894063240447,0.775625,0.6984615384615385
39001,0.6875458453397726,0.73796875,0.6561538461538462
39501,0.5936860546684407,0.77234375,0.6776923076923077
40001,0.6215409112191297,0.73796875,0.7038461538461539
40501,0.5561770430692278,0.780625,0.6861538461538461
41001,0.5933236900841596,0.7640625,0.6976923076923077
41501,0.580393034935658,0.766875,0.6953846153846154
42001,0.5954507057534566,0.76828125,0.6723076923076923
42501,0.5807087118649726,0.77203125,0.6961538461538461
43001,0.6048342750453759,0.7621875,0.7246153846153847
43501,0.614777358251322,0.756875,0.7215384615384616
44001,0.6197950462966003,0.75546875,0.6984615384615385
44501,0.6040385182987379,0.77140625,0.6430769230769231
45001,0.5967849881385264,0.76828125,0.6753846153846154
45501,0.5928679074804476,0.7675,0.676923076923077
46001,0.5956091964044518,0.768125,0.6946153846153846
46501,0.5706652598057199,0.77328125,0.65
47001,0.5819655805120939,0.7640625,0.6469230769230769
47501,0.5853757007357885,0.7628125,0.6530769230769231
48001,0.5794111716383307,0.76671875,0.6976923076923077
48501,0.6879616759681823,0.7275,0.6853846153846154
49001,0.62026308327621,0.743125,0.7184615384615385
