Iteration,Loss,Train_acc,Test_acc
1,1365.7697749082345,0.478739913097455,0.5003849114703618
501,1.4268250202539787,0.6793916821849783,0.6897613548883756
1001,0.9529227953407949,0.6711669770328988,0.6666666666666666
1501,0.7996128487246551,0.6725636250775916,0.6666666666666666
2001,0.8251549579315872,0.6829608938547486,0.6735950731331793
2501,0.811295919255253,0.6899441340782123,0.7066974595842956
3001,0.6662599702421416,0.7132216014897579,0.7105465742879138
3501,0.654485394200374,0.7276536312849162,0.7267128560431101
4001,0.6939176353071279,0.7150837988826816,0.7090069284064665
4501,0.6874411497687388,0.7015828677839852,0.7143956889915319
5001,0.736961617216221,0.7133767846058349,0.7113163972286374
5501,0.6443547153281074,0.7307572936064556,0.7421093148575828
6001,0.6283106882784736,0.7364990689013036,0.7344110854503464
6501,0.6583523068366605,0.7256362507759155,0.7213240954580447
7001,0.6383257868763849,0.7306021104903786,0.7336412625096228
7501,0.6467906413033897,0.7220670391061452,0.7105465742879138
8001,0.6354703909508396,0.7372749844816884,0.7251732101616628
8501,0.6173160937079805,0.7347920546244568,0.7251732101616628
9001,0.6299587970869587,0.7247051520794537,0.7143956889915319
9501,0.645481062611602,0.7174115456238361,0.7297921478060047
10001,0.6274789133686023,0.7309124767225326,0.7405696689761355
10501,0.6391268261267966,0.7354127870887648,0.7390300230946882
11001,0.6407934579816251,0.7257914338919925,0.7267128560431101
11501,0.6349422561392506,0.729050279329609,0.7244033872209392
12001,0.631960733355228,0.7323091247672253,0.7451886066204773
12501,0.629748465443455,0.734016139044072,0.7297921478060047
13001,0.6487707493625536,0.7270328988206083,0.7297921478060047
13501,0.6292712560018698,0.7369646182495344,0.7367205542725174
14001,0.6206062045250781,0.7380509000620733,0.737490377213241
14501,0.6360534814402965,0.7391371818746121,0.729022324865281
15001,0.6492582507757729,0.7253258845437617,0.7090069284064665
15501,0.6262664589260437,0.7301365611421478,0.7190146266358738
16001,0.6203910633635225,0.7399130974549969,0.729022324865281
