Iteration,Loss,Train_acc,Test_acc
1,387321960897.8115,0.5,0.6435719784449576
501,125933894.29240592,0.6778830963665087,0.6628175519630485
1001,143669479.1329102,0.5380726698262244,0.6597382602001539
1501,39785858.92905405,0.7559241706161137,0.6951501154734411
2001,29320474.200261742,0.7848341232227488,0.7105465742879138
2501,51574979.038026735,0.5720379146919431,0.43648960739030024
3001,41235037.187264584,0.5857819905213271,0.4372594303310239
3501,14965320.806918174,0.8320695102685624,0.74364896073903
4001,12681900.8368442,0.8394944707740917,0.737490377213241
4501,25344558.43043083,0.5909952606635072,0.43494996150885296
5001,9320889.556345982,0.8721958925750395,0.7559661277906081
5501,14985832.285233509,0.6883096366508689,0.6859122401847575
6001,13243556.548875287,0.6898894154818326,0.6913010007698229
6501,6259102.188651778,0.8909952606635071,0.7490377213240954
7001,5723969.865381404,0.8908372827804107,0.7528868360277137
7501,12933604.541498026,0.6150078988941549,0.4503464203233256
8001,4722089.867414908,0.906477093206951,0.7613548883756736
8501,4294052.520827598,0.9107424960505529,0.7544264819091608
9001,3948698.678227922,0.9170616113744076,0.76058506543495
9501,7249029.327476666,0.7195892575039494,0.6920708237105466
10001,3361212.8794162925,0.9241706161137441,0.7759815242494227
10501,3100506.260065759,0.9285939968404423,0.766743648960739
11001,2933730.1141991843,0.9259083728278041,0.76905311778291
11501,2725816.3814915633,0.933175355450237,0.766743648960739
12001,2546003.970406875,0.9407582938388626,0.775211701308699
12501,4527916.332667411,0.7638230647709321,0.7105465742879138
13001,2238305.5164727764,0.9424960505529226,0.7775211701308699
13501,2131388.9212954184,0.9466034755134282,0.7806004618937644
14001,2019812.2591909142,0.9477093206951027,0.7790608160123171
14501,3668966.9399863444,0.7725118483412322,0.7082371054657429
15001,1843903.7040517447,0.9499210110584518,0.7806004618937644
15501,1723801.0596245488,0.955608214849921,0.7844495765973826
16001,1628244.1713441892,0.9581358609794629,0.783679753656659
16501,1551972.6822481332,0.9625592417061611,0.7890685142417244
17001,1468952.7888621232,0.9622432859399684,0.7906081601231717
17501,1418700.6183093996,0.9616113744075829,0.7867590454195535
18001,2470311.007859946,0.8069510268562401,0.7228637413394919
18501,3683553.5060903337,0.665086887835703,0.4765204003079292
19001,1257107.0363160118,0.9652448657187994,0.7852193995381063
19501,1198239.6483562547,0.9679304897314376,0.7890685142417244
20001,1149010.8646509815,0.9680884676145339,0.7944572748267898
20501,1096084.9330993495,0.9699842022116903,0.7959969207082371
21001,1067714.9021760817,0.9674565560821485,0.7875288683602771
21501,1025432.6626890466,0.9696682464454977,0.7952270977675134
22001,976655.8561784944,0.9726698262243286,0.8006158583525789
22501,954281.5938363082,0.9707740916271722,0.8036951501154734
23001,922739.1150524808,0.973301737756714,0.8052347959969207
23501,894428.2752164034,0.9725118483412323,0.798306389530408
24001,870551.1525799202,0.9731437598736177,0.8029253271747498
24501,823780.6264114636,0.9740916271721959,0.8006158583525789
25001,1491236.2725505228,0.8274881516587678,0.7321016166281755
25501,783337.1781793911,0.9737756714060032,0.806774441878368
26001,1375474.9295425913,0.8439178515007899,0.7305619707467282
26501,729861.6831660668,0.9755134281200631,0.7967667436489607
27001,705875.7696974507,0.9775671406003159,0.7990762124711316
27501,676594.8579020274,0.9805687203791469,0.8021555042340262
28001,658194.2220950831,0.9799368088467615,0.8013856812933026
28501,637181.3952885672,0.9804107424960505,0.8029253271747498
29001,616880.9851161547,0.9812006319115324,0.8029253271747498
29501,596862.5194407828,0.9812006319115324,0.8013856812933026
30001,586465.4366530756,0.9791469194312796,0.7975365665896844
30501,574460.0838285744,0.9807266982622432,0.798306389530408
31001,560017.3802316866,0.9816745655608214,0.8006158583525789
31501,551413.784022392,0.9797788309636651,0.7936874518860662
32001,526526.1530471429,0.9832543443917852,0.7975365665896844
32501,511289.349819953,0.9824644549763033,0.7998460354118553
33001,497278.0657756472,0.984044233807267,0.7990762124711316
33501,477178.3879049126,0.9862559241706161,0.7967667436489607
34001,467562.9222412099,0.9845181674565561,0.7967667436489607
34501,452247.13343441056,0.9881516587677726,0.7975365665896844
35001,440666.75072340487,0.9876777251184834,0.7959969207082371
35501,427880.25357217673,0.9886255924170616,0.7952270977675134
36001,421171.82112960855,0.9878357030015797,0.7936874518860662
36501,412714.22745526495,0.9878357030015797,0.7967667436489607
37001,404527.4011162053,0.9864139020537125,0.7944572748267898
37501,393249.48433755856,0.9854660347551343,0.7952270977675134
38001,386550.1307118556,0.9854660347551343,0.7990762124711316
38501,371770.1752251402,0.988783570300158,0.798306389530408
39001,362959.58423532965,0.9889415481832543,0.7998460354118553
39501,356105.1911460375,0.9881516587677726,0.7967667436489607
40001,347000.82878749043,0.9900473933649289,0.7967667436489607
40501,341615.48673208116,0.9894154818325435,0.7975365665896844
41001,334745.2271675411,0.988783570300158,0.7959969207082371
41501,326513.8232295741,0.9881516587677726,0.7998460354118553
42001,320396.7372234701,0.988783570300158,0.798306389530408
42501,310666.3798826521,0.9894154818325435,0.7952270977675134
43001,305546.1172346971,0.990521327014218,0.7936874518860662
43501,297132.648461687,0.9914691943127962,0.7913779830638953
44001,292688.5220828776,0.9909952606635071,0.7913779830638953
44501,288916.7062270738,0.9898894154818325,0.7998460354118553
45001,283523.86495312396,0.9894154818325435,0.7998460354118553
45501,276831.47651447926,0.990521327014218,0.8021555042340262
46001,269922.18758632685,0.9917851500789889,0.8021555042340262
46501,265105.2533996545,0.9928909952606635,0.806774441878368
47001,260208.34593139388,0.9933649289099526,0.8052347959969207
47501,255432.38730380952,0.9936808846761453,0.806774441878368
